geoid,B02001_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_009E,B02001_010E,B19013_001E,B25034_001E,B25034_002E,B25034_003E,B25034_004E,B25034_005E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25034_010E,B25034_011E
370779706021,5127,4154,443,0,92,0,230,208,64,144,90481,1868,161,156,688,434,299,113,0,17,0,0
370779707041,1239,663,424,14,0,0,43,95,30,65,-666666666,0,0,0,0,0,0,0,0,0,0,0
370779707011,932,876,46,0,0,0,0,10,0,10,93333,334,34,55,69,60,19,49,14,7,9,18
370779707012,2995,2230,457,0,0,0,86,222,8,214,70313,1189,51,39,299,352,184,118,36,49,11,50
370710319004,651,281,279,9,0,0,72,10,0,10,28750,275,0,9,0,0,0,0,117,32,11,106
371819605001,1420,432,983,0,0,0,0,5,0,5,38462,724,0,12,13,12,208,269,115,95,0,0
371719302023,843,843,0,0,0,0,0,0,0,0,35250,420,0,0,23,42,63,73,114,26,0,79
371719301012,603,572,31,0,0,0,0,0,0,0,52500,294,0,0,38,64,64,44,22,33,24,5
371719302012,1376,1153,160,0,0,0,63,0,0,0,50000,638,0,0,63,194,44,102,40,116,70,9
370270312012,1049,1024,0,25,0,0,0,0,0,0,47500,501,10,0,130,105,82,52,48,27,9,38
370270312014,1742,1584,129,0,0,0,29,0,0,0,42868,763,8,8,201,169,131,77,39,100,18,12
370270314012,848,788,0,0,16,0,0,44,0,44,81838,376,0,0,0,81,38,81,104,45,15,12
370270314011,2575,2528,0,27,0,0,0,20,0,20,52567,1130,9,39,155,109,176,264,221,140,0,17
370270312022,1988,1889,0,0,0,10,15,74,74,0,32386,969,0,0,36,280,189,169,114,91,43,47
370270314031,1625,1281,9,0,0,0,314,21,0,21,37841,664,0,16,31,125,106,188,116,52,7,23
370270314022,1112,858,0,0,37,0,217,0,0,0,39412,564,0,9,102,34,113,71,36,60,37,102
370270314021,1438,1397,0,0,0,0,41,0,0,0,39219,705,0,6,73,106,18,96,176,130,10,90
370810119053,1929,448,1232,24,16,0,183,26,0,26,43789,818,0,0,275,117,77,74,13,155,40,67
370810119051,1863,437,1131,0,151,0,135,9,0,9,37301,793,0,0,0,310,179,125,77,18,26,58
370810119052,983,306,651,0,0,0,20,6,0,6,35938,445,0,0,0,81,19,198,55,65,10,17
370810125082,1174,785,299,0,44,0,0,46,0,46,49926,491,0,0,0,0,0,46,289,156,0,0
370810125083,594,477,108,0,0,0,0,9,0,9,35268,317,0,0,40,0,34,24,25,165,29,0
370810125081,565,545,0,0,0,0,20,0,0,0,62321,318,0,6,6,11,23,54,111,83,24,0
370810125084,1233,1063,113,0,33,0,14,10,0,10,65833,563,0,0,0,0,34,42,164,295,16,12
370010217023,2169,1715,269,0,81,0,104,0,0,0,68315,848,0,0,267,86,117,159,81,52,34,52
370010217021,2213,2023,58,0,89,0,18,25,0,25,12360,479,0,0,107,141,46,162,0,23,0,0
370559902000,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0
370559705022,2417,2291,0,108,0,0,0,18,18,0,45529,1768,0,17,422,328,335,357,197,41,0,71
370559705023,523,518,0,4,0,0,0,1,0,1,72604,924,0,0,299,151,248,78,60,27,0,61
370559705021,709,670,26,0,0,0,0,13,0,13,36929,3213,0,0,429,699,976,558,260,36,0,255
370559701021,1784,1745,0,0,0,0,0,39,0,39,78068,807,9,50,202,208,195,87,24,0,16,16
370559701020,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0
370559701022,1687,1657,30,0,0,0,0,0,0,0,65688,2473,0,90,321,641,901,240,69,61,106,44
370559705010,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0
371830530032,1117,1045,10,0,26,0,22,14,0,14,152404,430,0,0,0,247,183,0,0,0,0,0
371830530031,4646,3024,903,19,588,0,0,112,0,112,64160,2595,153,402,858,964,156,62,0,0,0,0
371830535161,2619,1681,602,0,122,0,182,32,11,21,57156,1093,0,0,0,322,366,342,52,11,0,0
371830535162,829,633,84,0,55,0,0,57,0,57,86923,507,95,0,13,11,0,283,93,12,0,0
371830525071,952,696,252,0,0,0,0,4,0,4,67750,520,0,0,0,91,172,84,164,9,0,0
371830525072,2271,1711,268,0,48,0,197,47,0,47,68333,856,0,0,34,29,224,257,296,16,0,0
371830537262,889,781,57,0,0,0,21,30,0,30,91528,456,0,0,29,179,205,24,8,0,0,11
371830537261,2047,1019,694,0,28,0,262,44,0,44,56701,1270,15,0,49,389,534,262,21,0,0,0
371830537171,3994,2514,967,0,412,0,20,81,37,44,69885,2456,479,218,1167,538,26,28,0,0,0,0
371830540123,737,678,22,28,0,0,9,0,0,0,100819,325,0,0,0,58,155,33,69,10,0,0
370570601021,2135,1835,291,0,0,0,0,9,0,9,100833,728,8,15,256,75,43,104,67,76,12,72
370570601022,2803,2767,4,18,8,0,0,6,0,6,58085,1381,122,26,341,202,179,171,93,151,7,89
370570601023,1831,1791,0,0,40,0,0,0,0,0,88929,792,35,19,106,198,158,170,56,0,21,29
370570606012,1860,1807,9,0,10,0,0,34,0,34,79280,668,0,12,172,248,49,94,17,46,12,18
370570606021,1680,1493,180,0,0,0,0,7,0,7,90472,664,92,41,129,58,71,98,72,78,8,17
371190061051,3132,1198,1691,4,26,0,136,77,0,77,74063,1116,30,39,522,358,76,64,15,5,7,0
371190019124,3139,266,2251,51,38,0,402,131,131,0,39135,1085,0,23,193,187,219,430,0,33,0,0
371190019123,335,94,206,0,0,0,0,35,0,35,51736,249,0,0,37,42,101,26,0,0,13,30
371190055113,1464,538,806,0,53,0,43,24,0,24,54727,827,0,0,157,574,89,0,0,0,0,7
371190055111,1108,157,851,0,38,0,47,15,0,15,55260,439,0,6,122,191,120,0,0,0,0,0
371190056143,2511,782,1640,0,0,0,62,27,0,27,80809,1001,75,100,608,204,14,0,0,0,0,0
371190056101,999,451,488,0,31,0,0,29,0,29,56650,411,0,0,124,105,161,21,0,0,0,0
370559705011,1072,1005,0,0,0,0,67,0,0,0,47426,696,0,19,211,23,129,71,33,37,14,159
370559706021,1888,1818,0,0,0,0,56,14,14,0,54737,887,19,30,71,101,298,82,86,22,18,160
370559706014,1800,1735,29,0,29,0,0,7,0,7,63622,1484,30,39,327,447,252,80,58,61,76,114
370559706010,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0
371830537152,1896,1766,79,0,39,0,0,12,0,12,132273,782,0,0,71,198,351,127,16,19,0,0
371790210051,1793,1555,136,27,0,0,75,0,0,0,61761,795,130,0,196,129,184,47,34,27,0,48
371790210053,1165,874,247,0,0,0,0,44,0,44,55694,561,38,30,119,116,75,37,79,56,6,5
371790203081,1063,895,113,0,0,0,13,42,42,0,63846,409,45,0,189,20,116,22,0,0,0,17
371790203082,3143,2406,416,0,165,0,0,156,0,156,79735,1198,77,101,773,42,50,92,27,23,13,0
370159603002,622,121,449,0,0,0,0,52,0,52,33125,328,0,12,30,72,31,56,37,37,7,46
370159604006,750,290,460,0,0,0,0,0,0,0,21375,724,0,0,68,260,110,99,57,81,49,0
370159604001,610,527,83,0,0,0,0,0,0,0,66417,284,0,0,37,54,0,85,40,0,68,0
370159604004,726,441,177,0,108,0,0,0,0,0,33173,388,0,8,12,20,45,70,54,67,58,54
370159604002,2365,635,1648,40,16,0,9,17,0,17,32621,557,0,92,134,125,51,13,13,104,14,11
370159604007,649,6,562,81,0,0,0,0,0,0,25994,495,0,18,40,117,97,147,0,51,0,25
370159604003,641,188,420,0,0,0,0,33,0,33,61190,310,0,0,7,68,6,67,8,26,14,114
370159604005,794,62,716,0,0,0,0,16,0,16,25417,539,0,0,102,124,159,24,79,38,5,8
370159601001,566,381,168,14,2,1,0,0,0,0,31354,339,0,10,36,33,5,98,10,56,17,74
370159601004,980,813,144,0,0,0,21,2,0,2,55515,524,0,21,37,62,94,108,42,53,20,87
370159601003,1006,234,766,3,0,0,0,3,0,3,30000,432,0,2,45,5,139,48,17,111,31,34
370159601002,1330,453,877,0,0,0,0,0,0,0,-666666666,411,0,0,0,94,64,74,18,97,0,64
370159601005,1178,575,603,0,0,0,0,0,0,0,44623,512,32,0,80,174,29,90,66,0,41,0
370159601006,556,400,145,0,0,0,0,11,0,11,59783,469,45,23,163,82,44,47,13,52,0,0
370739702003,741,383,337,18,1,0,2,0,0,0,49766,447,0,2,12,57,90,68,19,59,14,126
370739702002,1212,568,494,21,50,0,0,79,0,79,39688,540,13,0,128,60,32,202,31,42,21,11
370739701004,849,526,323,0,0,0,0,0,0,0,48906,437,0,0,76,152,42,59,8,32,56,12
370739701003,1224,645,552,0,0,0,0,27,0,27,46736,634,0,6,150,51,175,69,36,46,49,52
370739701001,890,766,112,0,0,0,0,12,0,12,39063,532,16,13,76,100,52,34,32,77,48,84
370739703001,1237,589,619,16,0,0,0,13,0,13,38469,561,0,24,92,96,28,134,33,38,56,60
370739703002,1073,639,423,0,0,0,0,11,0,11,53333,411,0,0,68,119,31,12,53,5,22,101
370510017002,1125,336,531,69,15,0,156,18,0,18,40202,506,0,0,0,49,40,65,213,124,0,15
370510017004,4551,2006,1618,100,70,20,310,427,18,409,50268,1866,0,266,1003,390,84,92,0,15,16,0
370510019031,1172,425,561,25,0,53,52,56,0,56,30461,636,9,0,162,190,40,92,134,9,0,0
370510019034,827,360,289,66,32,0,35,45,0,45,26838,411,0,0,0,16,45,36,69,222,23,0
370510025021,3773,1982,1223,0,40,0,165,363,39,324,44120,1896,16,18,558,424,458,327,0,76,0,19
370510025023,1855,643,1022,0,13,0,27,150,0,150,48603,866,0,0,133,110,179,266,93,64,0,21
370510029003,547,494,33,0,0,0,0,20,0,20,54191,309,8,0,76,80,18,31,0,50,9,37
370510033021,2815,789,1887,21,51,0,35,32,0,32,31926,1295,19,277,285,214,47,245,98,47,47,16
370810105002,682,650,11,0,15,0,6,0,0,0,122625,321,0,0,0,18,26,0,20,73,46,138
370810105003,824,686,138,0,0,0,0,0,0,0,68894,436,12,0,18,0,16,40,45,195,98,12
370810107023,3441,1506,1696,0,46,0,77,116,7,109,-666666666,0,0,0,0,0,0,0,0,0,0,0
370810107022,1839,1235,512,0,64,0,10,18,0,18,46000,728,0,48,27,18,163,42,67,36,43,284
370919503001,1875,580,1186,10,0,0,99,0,0,0,46580,855,0,51,146,155,168,118,113,53,0,51
370919502001,899,466,433,0,0,0,0,0,0,0,40694,539,0,0,14,91,90,124,44,19,105,52
370919502004,1071,183,812,35,28,0,0,13,2,11,39659,503,8,19,17,106,74,172,53,35,4,15
370919501002,466,156,310,0,0,0,0,0,0,0,29479,283,0,0,0,35,107,11,9,60,10,51
370919501001,1699,752,825,25,0,33,0,64,37,27,43813,808,0,0,183,72,51,195,131,19,0,157
370919501006,1103,128,975,0,0,0,0,0,0,0,48897,579,11,7,33,285,109,33,39,45,17,0
370919501004,817,192,609,0,0,0,0,16,0,16,39107,510,0,39,11,0,53,0,78,105,128,96
371290101002,601,378,221,0,0,2,0,0,0,0,73125,444,0,0,8,22,19,10,0,24,0,361
371290101003,887,352,455,0,0,0,0,80,0,80,20625,483,0,0,0,0,23,87,100,20,79,174
371290105022,1568,1278,267,0,23,0,0,0,0,0,44643,914,0,154,13,72,182,74,74,210,35,100
371290105023,1081,868,191,0,0,0,0,22,0,22,34057,768,66,0,117,118,274,72,12,14,52,43
371639710003,1394,374,886,7,0,0,110,17,0,17,53633,805,25,0,170,192,46,90,103,69,33,77
371639710002,1695,1312,240,0,0,0,111,32,0,32,36020,876,0,18,169,167,114,156,72,86,0,94
371639710004,1447,571,876,0,0,0,0,0,0,0,43427,524,62,0,77,141,58,25,93,38,0,30
371470009001,1333,950,269,0,0,0,99,15,0,15,65929,575,0,90,206,137,44,18,0,39,41,0
371470009002,3862,1521,1897,0,0,0,376,68,0,68,45150,1291,131,175,279,459,63,103,81,0,0,0
371470018002,409,274,135,0,0,0,0,0,0,0,44500,227,0,0,50,0,38,15,14,78,0,32
371470018004,1001,709,202,0,0,0,0,90,60,30,65313,422,0,0,106,43,14,17,47,116,34,45
371470018005,1153,218,935,0,0,0,0,0,0,0,25446,548,0,0,93,15,62,152,118,73,35,0
371470018001,2358,1280,1052,0,0,0,10,16,16,0,37447,1040,36,37,365,97,74,171,132,52,20,56
371470018003,1678,1192,475,0,0,0,0,11,0,11,76734,561,0,0,83,248,31,148,23,0,15,13
370670033082,647,639,0,0,8,0,0,0,0,0,96339,276,0,0,48,0,77,122,29,0,0,0
370670033081,3038,2288,638,0,31,0,0,81,0,81,79387,1209,24,0,510,54,146,143,13,179,0,140
370670038041,988,716,134,0,117,0,14,7,0,7,38125,546,0,0,12,86,165,196,77,10,0,0
370670038042,2290,1439,350,14,398,0,0,89,0,89,60500,1130,86,12,362,251,200,23,177,19,0,0
370670040072,2656,2474,4,45,30,0,20,83,0,83,104063,1010,13,0,99,123,238,283,81,80,0,93
370670040073,1026,656,148,0,25,0,197,0,0,0,97583,480,0,0,94,42,85,220,39,0,0,0
370670029013,1744,801,835,0,15,0,73,20,0,20,51053,611,0,37,154,76,8,83,152,50,24,27
370670029012,1495,1369,92,0,34,0,0,0,0,0,44904,696,20,16,64,91,189,137,102,28,20,29
371179701001,1625,855,671,26,0,0,7,66,6,60,45259,829,11,0,46,163,76,203,94,94,42,100
371179701002,1255,907,342,0,0,0,0,6,0,6,45865,527,0,0,31,147,70,147,55,59,18,0
371179706003,538,150,326,0,0,0,62,0,0,0,39375,273,19,14,65,37,12,56,11,17,16,26
371179706002,1307,543,687,0,8,0,69,0,0,0,34231,566,0,11,60,69,46,129,66,102,27,56
371150107002,1699,1526,17,27,0,0,0,129,95,34,61368,809,66,45,113,194,111,170,9,38,32,31
371150102001,1284,1280,0,4,0,0,0,0,0,0,37721,808,29,16,99,166,85,74,61,98,31,149
371150101002,1220,1220,0,0,0,0,0,0,0,0,32483,820,44,16,44,53,297,103,47,51,36,129
371150101001,1333,1246,2,18,66,0,0,1,0,1,37083,936,29,23,136,114,343,192,8,33,29,29
371830535122,2277,1705,172,32,211,0,0,157,0,157,92847,1251,15,112,411,474,227,0,0,0,12,0
371830539002,2706,2437,77,180,0,0,0,12,0,12,120976,955,28,156,219,256,87,52,69,27,0,61
371830525042,1119,1065,11,0,12,0,0,31,31,0,78947,600,0,0,0,29,203,237,49,44,38,0
371830519003,1210,669,519,0,0,0,0,22,22,0,43529,511,0,0,12,70,15,29,309,76,0,0
371830519001,1776,956,752,0,49,0,19,0,0,0,69217,700,0,0,8,0,136,78,184,271,23,0
371830520021,1470,82,1334,0,0,0,14,40,0,40,47092,548,0,0,18,0,59,36,292,132,11,0
371830527041,2740,418,1130,0,0,0,888,304,0,304,25881,1219,0,0,0,138,346,480,140,115,0,0
371830528014,528,413,24,0,0,0,66,25,0,25,64079,220,0,21,0,23,0,0,63,113,0,0
371830528012,1657,1364,293,0,0,0,0,0,0,0,98097,613,0,0,133,163,107,179,31,0,0,0
371830528011,1019,633,386,0,0,0,0,0,0,0,118611,382,0,0,67,234,26,37,18,0,0,0
370810145012,494,208,119,8,126,0,13,20,4,16,-666666666,239,0,2,0,9,17,18,42,86,37,28
371830535131,2028,1219,359,9,385,0,15,41,11,30,81327,966,38,79,87,339,367,40,0,8,0,8
371830537071,2042,1939,0,30,73,0,0,0,0,0,101616,980,69,14,40,258,333,155,111,0,0,0
371830543024,1290,552,515,0,0,0,0,223,90,133,25379,535,13,0,94,15,25,30,156,124,0,78
371830543023,3229,1208,1601,0,38,0,382,0,0,0,65313,1015,82,23,93,285,190,137,65,98,0,42
371830543021,1444,728,675,0,21,0,0,20,0,20,40189,458,0,0,110,107,163,15,46,17,0,0
371830544021,1106,583,172,0,0,0,351,0,0,0,57604,487,67,0,125,53,0,146,45,0,0,51
371830544023,2769,2196,378,105,0,0,10,80,11,69,100000,1107,313,21,192,278,135,48,120,0,0,0
371830518001,1332,1213,108,11,0,0,0,0,0,0,100526,756,111,15,48,52,0,14,57,35,280,144
371830518003,1603,1437,84,5,0,0,0,77,0,77,66667,856,117,0,65,18,150,18,56,271,116,45
371830524041,2268,1906,183,0,106,0,20,53,0,53,82500,846,0,0,65,146,141,133,175,174,12,0
370710310013,1027,838,56,38,0,0,0,95,0,95,60098,411,0,0,0,0,70,57,113,98,73,0
370710310011,896,872,24,0,0,0,0,0,0,0,57636,368,10,0,42,35,111,23,93,10,11,33
370710313022,2000,1253,410,0,88,0,138,111,0,111,60833,724,0,38,368,25,0,8,8,46,58,173
370710313021,1539,571,474,0,0,0,464,30,0,30,35069,542,0,0,81,10,123,71,54,25,7,171
371830526012,973,966,0,7,0,0,0,0,0,0,98409,636,28,0,283,30,11,7,244,24,9,0
371539711003,1360,648,387,277,0,0,0,48,0,48,30714,683,15,70,94,187,194,57,53,13,0,0
371639705002,1490,1236,220,0,0,0,34,0,0,0,64625,737,18,0,80,250,0,184,86,104,0,15
371639705001,2252,1280,499,136,15,0,172,150,9,141,32806,790,10,4,102,185,39,170,170,26,47,37
371639705003,1045,542,433,15,0,0,3,52,8,44,44400,619,9,0,29,115,106,88,27,69,80,96
371639705004,1162,704,235,78,0,0,74,71,71,0,57418,531,0,15,105,85,90,102,23,71,13,27
371639708004,998,870,118,10,0,0,0,0,0,0,28257,445,0,19,88,268,29,11,10,3,17,0
371639708005,2117,1266,531,64,0,0,236,20,0,20,43500,795,18,0,97,171,237,99,112,45,0,16
371639708001,1171,371,655,18,7,0,45,75,0,75,35125,483,0,0,4,23,47,193,72,62,44,38
371639708002,1259,612,471,85,19,0,8,64,0,64,36346,446,0,0,31,77,60,126,92,40,20,0
371639708003,1399,856,327,139,22,0,33,22,0,22,40950,589,17,0,90,161,128,91,40,30,10,22
371639709002,1616,1121,469,1,0,0,21,4,2,2,35000,668,2,11,55,276,38,129,50,45,41,21
370810126081,2829,832,1073,43,139,0,655,87,10,77,27401,1228,9,19,89,298,326,267,106,96,10,8
370810126092,2250,620,1200,0,31,0,381,18,0,18,32500,1090,0,0,58,122,350,392,60,12,57,39
370810126091,2751,1143,1059,40,476,0,16,17,15,2,38947,1124,0,0,102,174,354,155,154,73,36,76
370810115001,773,231,516,0,0,0,26,0,0,0,17788,405,0,0,21,25,28,0,96,118,55,62
370810115002,936,613,300,0,0,0,0,23,0,23,38036,518,0,0,0,0,33,10,98,156,51,170
370810115003,921,388,370,0,36,0,101,26,0,26,26362,391,0,0,13,0,13,36,49,90,10,180
370810116022,2028,974,404,12,74,0,516,48,0,48,41061,683,0,0,60,102,101,42,38,201,98,41
371739602003,1357,1091,0,198,0,4,23,41,0,41,30023,759,14,15,205,104,64,166,53,32,33,73
371739602001,759,732,1,0,0,0,1,25,0,25,27955,528,0,0,61,200,88,29,28,25,88,9
370670028043,1532,838,565,0,0,0,115,14,0,14,38924,538,0,0,0,132,144,171,26,51,0,14
370670028042,1369,853,369,6,97,0,14,30,0,30,61394,472,0,11,26,76,67,138,65,39,36,14
371179703002,456,370,86,0,0,0,0,0,0,0,36250,369,0,0,31,0,21,45,36,130,86,20
371179703004,1093,603,446,0,0,0,0,44,0,44,35563,627,0,39,21,175,89,44,119,66,66,8
371179705002,2146,1961,179,0,0,0,0,6,0,6,52878,913,0,0,263,134,107,137,93,87,53,39
371179705001,538,55,452,0,0,0,0,31,0,31,33152,369,0,0,51,3,84,163,20,19,0,29
371179705003,1472,832,600,18,6,0,16,0,0,0,60179,663,0,7,120,144,0,137,23,176,2,54
371179702001,1162,253,791,0,41,77,0,0,0,0,38112,701,0,0,0,132,130,0,144,170,65,60
371179702004,861,644,194,0,9,0,0,14,0,14,29458,440,0,13,0,122,52,85,30,104,0,34
371179704003,413,117,296,0,0,0,0,0,0,0,24148,234,0,0,27,87,10,18,43,34,0,15
371179704001,674,234,412,0,0,0,0,28,0,28,32500,398,23,12,102,25,78,22,78,26,4,28
371830506002,1167,167,966,0,0,0,34,0,0,0,38712,567,0,0,0,23,10,79,59,135,129,132
371830506003,1227,809,339,0,48,0,0,31,0,31,85750,548,28,59,48,47,18,17,16,36,26,253
371830514002,808,723,70,0,15,0,0,0,0,0,56705,396,0,15,15,14,45,50,73,20,60,104
371010413001,1406,1378,28,0,0,0,0,0,0,0,60756,522,45,0,156,145,43,22,41,15,0,55
371010413003,2144,2128,10,0,0,0,0,6,0,6,-666666666,650,0,0,81,165,147,62,24,50,0,121
371010405001,2045,1961,84,0,0,0,0,0,0,0,55000,766,48,45,117,278,83,63,76,29,0,27
371010405002,981,614,245,15,0,0,31,76,9,67,23667,578,15,3,80,66,81,49,74,90,34,86
371010405003,626,535,39,0,0,0,52,0,0,0,32819,333,0,0,28,47,68,15,51,49,61,14
371010401002,1713,1412,210,11,0,0,0,80,0,80,38750,819,0,8,142,24,169,116,129,94,25,112
371330021002,1693,1121,328,10,12,0,0,222,0,222,55208,711,0,15,19,0,177,332,125,43,0,0
371330001024,3030,2782,21,32,192,0,0,3,0,3,83333,1078,95,106,357,289,182,25,0,0,15,9
371330001023,1348,1194,107,0,0,0,0,47,0,47,40246,1079,68,75,122,276,130,66,92,148,37,65
371330008001,1370,1193,22,4,0,0,61,90,17,73,33333,602,17,175,182,127,78,13,3,0,0,7
371559616023,520,343,116,3,0,0,58,0,0,0,34167,271,11,11,3,37,35,52,24,32,38,28
371559616021,2406,735,935,615,67,0,5,49,0,49,44444,883,12,11,73,296,118,156,90,63,27,37
371559616022,1104,716,75,243,0,0,53,17,0,17,35250,507,0,25,17,141,102,47,28,61,19,67
371559605022,1803,318,402,953,23,0,38,69,34,35,19375,621,25,20,86,88,70,171,53,58,33,17
371830537161,999,779,151,0,0,0,36,33,0,33,51204,600,0,0,33,40,132,346,32,0,0,17
371830540061,2236,1196,662,0,68,0,257,53,8,45,41550,966,3,0,32,206,323,319,5,36,42,0
371830540071,2338,1503,452,9,0,0,348,26,26,0,61106,1195,59,35,21,70,820,166,14,10,0,0
371830537142,1859,1349,348,0,53,0,109,0,0,0,81977,1032,45,33,222,317,184,121,94,16,0,0
371830537141,1582,1510,72,0,0,0,0,0,0,0,94063,647,0,17,0,79,362,141,12,14,0,22
371759601001,1389,1214,173,1,0,0,0,1,0,1,63457,631,18,0,70,159,108,107,62,43,56,8
371759601003,1022,1022,0,0,0,0,0,0,0,0,73162,417,27,0,110,96,65,44,32,30,13,0
371759601002,2458,2205,105,0,10,0,100,38,0,38,51099,1009,15,38,130,84,202,224,89,136,14,77
371350111011,1230,1040,131,43,0,0,2,14,0,14,65065,521,10,10,174,262,34,16,9,6,0,0
371350111012,1331,984,347,0,0,0,0,0,0,0,77216,444,12,0,218,64,53,23,51,0,0,23
371350115001,1957,1619,116,6,134,0,32,50,0,50,125208,919,0,10,27,31,96,114,217,210,85,129
371350117001,2852,2270,301,11,181,0,7,82,0,82,74583,578,20,265,75,49,4,36,0,10,0,119
371350117002,2485,2043,165,0,156,0,46,75,0,75,43417,990,9,0,95,134,78,199,128,178,81,88
371350114002,2096,1740,144,0,161,0,17,34,18,16,24706,762,67,0,108,60,129,132,129,72,10,55
371350114001,1722,1296,77,0,225,0,103,21,0,21,102266,773,36,0,12,125,63,168,187,90,21,71
371539710001,1867,1586,245,25,0,0,11,0,0,0,64331,673,0,13,155,186,219,55,23,12,0,10
371539710002,1802,415,1310,35,0,0,2,40,20,20,26572,902,24,0,105,236,103,116,83,109,28,98
371539706001,2711,1613,1018,24,0,0,0,56,0,56,21827,1215,116,18,261,171,261,253,77,17,41,0
371539706003,911,365,476,6,54,0,0,10,0,10,16771,543,0,50,0,28,143,156,119,15,32,0
371539707001,651,568,60,23,0,0,0,0,0,0,26250,389,0,0,16,54,29,159,31,35,23,42
371539707003,534,451,27,0,1,0,0,55,0,55,-666666666,195,0,0,0,0,35,43,36,22,10,49
371539702002,1716,1330,205,0,99,0,2,80,0,80,49609,761,0,93,51,241,41,79,58,13,79,106
370810172001,3570,2130,1226,17,164,0,0,33,0,33,66581,1335,0,85,327,524,94,52,102,16,99,36
370810172003,2837,2241,550,0,0,0,0,46,0,46,69423,1110,108,35,305,351,74,110,27,53,34,13
370810106012,1523,1351,107,0,0,0,55,10,0,10,59438,865,9,38,40,98,18,67,111,122,213,149
370810106011,1150,929,200,0,5,0,16,0,0,0,54679,573,0,0,0,8,9,0,113,261,144,38
370710319003,933,150,742,0,0,0,0,41,0,41,17955,491,0,0,0,109,46,239,78,19,0,0
370710319001,446,89,334,0,0,0,0,23,0,23,-666666666,314,0,44,23,15,22,84,78,23,12,13
370710323012,703,608,82,13,0,0,0,0,0,0,76875,282,5,0,20,14,60,80,5,48,50,0
370710323013,1149,720,277,0,55,0,46,51,0,51,69355,549,139,20,24,12,64,16,29,113,30,102
371399604001,987,336,651,0,0,0,0,0,0,0,38403,521,0,0,34,0,0,14,27,93,12,341
371399601001,933,411,518,0,0,0,0,4,0,4,46563,415,0,0,16,8,75,48,0,43,46,179
371399602003,715,300,409,0,0,0,0,6,0,6,47708,390,0,0,0,18,21,100,28,181,35,7
371399602004,2470,895,1412,10,54,0,0,99,0,99,62647,539,0,0,47,74,95,119,89,68,8,39
371399603001,898,129,769,0,0,0,0,0,0,0,20114,543,26,0,86,62,97,100,110,9,53,0
371399606001,2695,2034,544,0,0,0,0,117,0,117,75637,1195,27,98,175,416,308,72,40,50,0,9
371399606002,4265,2208,2033,0,0,0,0,24,0,24,70196,1855,31,29,614,390,310,335,40,42,13,51
370810109001,782,307,412,7,17,0,0,39,0,39,34417,630,0,11,0,44,8,72,81,37,0,377
370810109002,906,660,106,0,104,0,11,25,13,12,39496,722,0,0,29,23,9,58,89,10,18,486
370810126171,2400,497,1388,130,34,0,302,49,0,49,46518,1083,0,9,61,80,438,222,263,10,0,0
370810144081,2325,832,1045,15,88,0,209,136,54,82,33343,966,0,19,227,86,35,115,150,154,136,44
370810157031,1929,1358,538,0,16,0,0,17,0,17,66958,965,48,0,49,393,115,320,0,25,15,0
370810102001,2452,519,1624,0,104,0,146,59,0,59,19250,1013,0,0,0,154,29,147,324,297,0,62
371119704002,1579,1429,67,0,0,0,48,35,0,35,36522,624,0,0,11,44,43,116,173,96,49,92
371679310004,784,762,22,0,0,0,0,0,0,0,96176,298,0,0,22,40,0,89,46,66,0,35
371679310003,1421,1245,13,0,158,0,0,5,0,5,44044,684,21,20,121,106,8,88,41,126,133,20
371679310001,562,547,0,0,0,0,0,15,0,15,50417,339,0,0,32,30,39,66,88,57,27,0
371679310002,1140,1140,0,0,0,0,0,0,0,0,56397,455,65,62,33,39,60,26,24,28,77,41
371679311005,1462,1288,170,0,0,0,0,4,0,4,52500,831,0,0,89,125,89,210,93,171,15,39
370510021003,1179,1011,8,0,82,0,14,64,22,42,106111,484,0,9,30,60,122,182,53,28,0,0
370879205005,1559,1379,0,0,106,0,74,0,0,0,-666666666,569,0,0,226,31,207,75,0,0,14,16
370879205001,948,867,27,0,54,0,0,0,0,0,24485,482,20,0,31,5,122,49,70,95,57,33
370879205004,802,739,32,0,0,0,0,31,0,31,50481,524,0,8,41,65,178,53,75,42,0,62
370879205002,1522,1466,3,0,0,0,21,32,20,12,53214,798,0,43,233,89,190,14,56,87,35,51
370879205003,2066,2020,0,1,0,0,0,45,24,21,61616,878,11,0,68,89,341,161,32,44,67,65
370879206002,2400,2290,0,0,0,0,110,0,0,0,79219,1305,0,0,320,212,315,131,134,141,0,52
370879206001,781,781,0,0,0,0,0,0,0,0,55515,773,0,0,210,68,116,90,100,45,43,101
370879206003,1678,1678,0,0,0,0,0,0,0,0,57574,1088,0,17,305,185,174,84,210,33,52,28
370879202002,1026,1026,0,0,0,0,0,0,0,0,51044,438,17,29,0,107,68,64,22,29,80,22
